Theta,Alpha,Low_beta,High_beta,Gamma,Class
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
0.706741,1.090246,0.410957,0.762678,0.228307,steady
0.446778,1.305293,0.134626,0.313951,0.188176,steady
0.027537,0.023764,0.023638,0.015029,0.019663,steady
0.019449,0.017515,0.011412,0.036111,0.024689,steady
